Time,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
793.550000000078,0.100310999979627,0.500861846323688,0.856465659759057,5.29519354434138,1.12158837465398,0.499403025290235,2.65300806237147,0.504251988790559,4.89772148958375,0.499999999999999
793.750000000078,0.100264947720448,0.50061561974823,0.856024597165872,5.24085334852264,1.11247832354599,0.499380378382834,2.64743547768606,0.50421341295292,4.84999677018663,0.499999999999999
793.950000000078,0.100223282345191,0.500392877282501,0.855530036170028,5.18657639942841,1.1035581282829,0.499359590922692,2.64152286864664,0.504175625117463,4.80083748712242,0.499999999999999
794.150000000078,0.100185586888489,0.500191379789257,0.854985857259262,5.13244587975247,1.09482610049894,0.499340532438753,2.63531377807944,0.504138730830322,4.75049085980965,0.499999999999999
794.350000000078,0.100151483618465,0.500009106160891,0.854395785739354,5.07852875051003,1.0862784382759,0.499323073540938,2.62884657257409,0.5041028057775,4.69917227921089,0.499999999999999
794.550000000078,0.100120630517162,0.499844213634293,0.853763381689549,5.02487869814845,1.07791003483714,0.49930709811398,2.62215557741042,0.504067901118109,4.64707639051923,0.499999999999999
794.750000000078,0.100114826911223,0.499711264795001,0.853092858704654,4.97164757953197,1.06974426489919,0.499293987540572,2.61533437139904,0.504034131204614,4.59515537252866,0.499999999999999
794.950000000078,0.100220208026684,0.499742470165751,0.852400341978686,4.92077835139368,1.0621747770141,0.499294986122289,2.60904552768052,0.504002667637678,4.55088045778919,0.499999999999999
795.150000000078,0.100460799933488,0.50024080983029,0.851739224794771,4.88223344806406,1.05671068445548,0.49932338640486,2.60405782707822,0.50397785168626,4.52088917416905,0.499999999999999
795.350000000078,0.100820876029154,0.501409462155048,0.851190813992102,4.87062628569253,1.05549343276118,0.499384118895291,2.60086277439403,0.503965881834332,4.50766711590285,0.499999999999999
795.550000000078,0.101274527923047,0.503294221919848,0.85083050710422,4.89614139592076,1.06009043332734,0.499472680605382,2.59994061897735,0.503971544118123,4.5141849061623,0.499999999999999
795.750000000078,0.101771121294961,0.505869124047306,0.850717848669076,4.96370954734637,1.07127686291024,0.499578296591725,2.60166805850829,0.503997614360671,4.54244368379958,0.499999999999999
795.950000000078,0.102183356090113,0.508779970350381,0.8508909678498,5.07330715842207,1.08900409276551,0.499691268483756,2.60626028387764,0.504044999353742,4.59284251565419,0.499999999999999
796.150000000078,0.102451495891189,0.511409418269232,0.851354280029522,5.21852881502521,1.11215124705161,0.499801732054987,2.61370522590342,0.504112136478122,4.66383799391461,0.499999999999999
796.350000000078,0.102577738244798,0.513229027716816,0.85207692926307,5.38715075265031,1.13868313064229,0.499900824929591,2.62378725510833,0.504194854350603,4.75253124681456,0.499999999999999
796.550000000078,0.102588798658397,0.513985185897933,0.852994537741359,5.5621427663985,1.16588266083763,0.499980138695969,2.63611085598483,0.504286414695038,4.85507114194939,0.499999999999999
