103_4M	105_4M	10_4M	128_4M	12_4M	130_4M	133_4M	137_4M	150_4M	157_4M	172_4M	179_4M	180_4M	181_4M	184_4M	18_4M	195_4M	1_4M	201_4M	203_4M	224_4M	229_4M	238_4M	240_4M	241_4M	244_4M	256_4M	258_4M	263_4M	265_4M	268_4M	26_4M	272_4M	274_4M	275_4M	276_4M	281_4M	282_4M	332_4M	335_4M	338_4M	341_4M	343_4M	345_4M	350_4M	367_4M	377_4M	383_4M	385_4M	387_4M	38_4M	397_4M	39_4M	42_4M	45_4M	503_4M	504_4M	507_4M	511_4M	51_4M	521_4M	526_4M	527_4M	532_4M	536_4M	53_4M	544_4M	546_4M	549_4M	560_4M	565_4M	567_4M	570_4M	572_4M	577_4M	582_4M	585_4M	587_4M	589_4M	590_4M	591_4M	598_4M	599_4M	608_4M	615_4M	622_4M	624_4M	626_4M	633_4M	635_4M	637_4M	640_4M	70_4M	78_4M	7_4M	82_4M	87_4M	9_4M
MS00183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00184	0	0.000151780655056116	0	7.56565523757302e-05	0.00014079925491899	0	0	0	0	0.000110474977536217	0.000125349736758398	0	0	1.57958363223994e-05	0	0	0	0	0	0	0	7.4206532133566e-05	0	0	0	0	0.000932621188124555	9.53424038662713e-05	0	7.042229001805e-05	0	0.00011415681575413	0	3.46021048880608e-05	0	0	0	0.000156077094389463	0	9.77964661630973e-05	0	0	2.91006207797122e-05	0	0	0	0	0	0.000180677901273044	0.000482873531701099	0	9.17049940715741e-06	0	0	0	0	2.12408424394631e-05	5.80555583509879e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98076073102354e-05	0	0	0	5.4661397877131e-05	0	0	0	0	0	3.28970938547701e-05	0	0	0	0	0	0	9.87390937666334e-05	0	0	0	0	0	0	0	0	0
MS00185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00187	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57030577950819e-05	0.000154147435049434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89085828605766e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96189339916829e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00191	0.00465780168230395	2.16618171188982e-05	0	0.040161728496972	0.000665487450724485	0	0.0099476347744899	0	0	0	0	0	0.00219641070793362	0	0	0.0163116402187823	0	0	0	0	0	0	0.00180989069911641	0	0.000715452945426741	0	0	0.00108285567524037	0	0	0	0	0	0	0	0	0	0.0775020839849197	0	0.000297767603591253	0	0	0	0	0	0	0.0153376955123657	0	0	0.000429160541647275	0	0	0	0	0.000495586259118121	0	0.00325387912329044	0	0.000117989213516585	0	0	0	0	0	0	0.00209122197623907	0	0	0	0	0.00030675579495377	0.000435460313497475	0	0	0.00079585837560685	0	0	0	0	0	0	6.48181853239061e-05	0.000121391484058955	0	0	0	0	0	0	0	0.000229796396885067	0	0	0	0.000873033232104368	0	0	0
MS00192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19922936657684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734947902565818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115851537952364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147473521218713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00194	0	0	0	0	0	0.000142953673948354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078401979872842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338784653918469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00198	0	0	0	0.000106960059942691	0	0	0	0.00145732030379392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076923443657053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018845649196437	0	0	0	0	0	0	0	0	0
MS00199	0	0	0	0	0	0	0	0.00214979236868431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179948084398321	0	0	0.000115260283600739	0	0	0	0	0	1.66488200514966e-05	0	0	0	0	0	0	0	0	0	0	7.22345672157253e-05	0	0	0	0.00084070219163888	0	0	0	0	0	0	7.33644191530905e-05	0	0	0	0	0.000231672187818656	0	0	0	6.96997279536323e-05	0	0.000412771396974093	0	0	0	0	0	0	0	0	0	0	0	0	0.000722735502033931	0	0.000403948562935071	0	0	0	0	0	0	0
MS00200	0	0	0	0	0	0	0	0.00102690140640018	0	0	0	0	6.9986517409123e-05	0	8.52935853214286e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1652546463775e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146082666611422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183464353563915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000641553017926736	0	0	0	0	0	0	0	0	0
MS00201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00202	0	0	0	0	0	0	0	2.467592787741e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01842602603767e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057072117291753	0	0	0	0	0	0	0	0	0
MS00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41373979176245e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00207	0	0	0	0	0	0	0	0.0183321636678342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000344604715674946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379921697636408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201239618112834	0	0	0	0	0	0.0053159957030477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012878903026907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00210	0	0.00280763147747189	0.00142689419126874	0	0	0	0.00119280845586534	0.000408509039737093	0.0054418976645372	0	8.64851226845507e-05	0.00852184822710404	0.134744953515401	0	0.00123308496791679	0	0.0708410655979133	0.0012476439246954	0.0270725895854004	0	0	0	0.000407976174621003	0	0	0	0.00129772072478956	0	0.105989610827267	4.22959106834707e-05	0	0.00234485967215778	0	0.0118798982854678	0	0.00322001282825561	0.0557191086946515	0	0	3.45448026324193e-05	0	0	0.000477381037862743	0	0.00571158932921525	0.0691964238702827	0	0.000344843833955919	0	0	0.000167924985233472	0.0625841730852565	0	0.025243719527054	0	0	0	0.0211332213876757	7.91764020455207e-05	0.00692537532849713	0.0265993159152741	0.0419090063307065	4.07944977364525e-05	0	0	0.00178299541425952	0	0	0	0	0.00272531821453547	0.0209975474602468	0	0	0.00148814881700438	0.0124655669814589	0.0166827428285725	0.000219517294657819	0.00470626640307349	0.0652474272462785	0.007596507063345	0.00547947125002425	0.113086260535272	0	0	0.000280094335349166	0.00234415468765384	0.000873826741682009	0	0	0.0126852574095277	0.000409560671941755	0	0	0	0	0	0
MS00211	0	0	0	0	0	0	0.0112697569882297	0	0	0	0.00719042601813063	0	0.000698658889792781	0.00187798271657996	0.0254862765210646	0	0.00131421845235393	0.0627315767410841	0.000159382601553465	0	0	0	0.0624397950774484	0	0	0	0	0	0.00481411231207924	0	0	0.060449958923995	0	0.000218151777646693	0	0	0.00038509663269932	0	0	0	0	0	0	0	0.000147122987416331	0.00149372055869504	3.54728213485141e-05	0	0	0	0	0	0.0737664499337191	0.0434473532661436	0.000253891423965602	0	0	0.000175440837813632	0	0	0	0	0	0	0.00110977040452102	0	0	0	0	0.00311257258358946	0	0.000378819181343225	0	0.000684171492176753	0	0	0	0	0	0.00113899366003327	0	0.000548725692583095	0	0.0929361625043195	0	5.05428574337147e-05	0	0.072812053636026	0	0	0.00761654815074459	0	0	0	0	0	0	0
MS00212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00213	0	0	0	0	0	0	0	0.000195020445093528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03458099844904e-05	0.000377171841059407	0	0	0	0	0.00801619369924557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75045147142671e-05	0	0	0	0	0	0	0	0	0	0	0.00109985702532332	0	0
MS00214	0	1.95054691217574e-05	0	0.0154222143278698	0	0	0.00215856245128555	0.0783021932878976	0.000500438728926459	0	0	0	0.00330707996694809	0	0.0109347528860171	0	0	0	0	0	0	9.58666948428808e-05	0	0	0	0	0	0	0.00219019290801828	0	0	0	0	0	0	0	0.00111142263667286	0	0	0	0	0	0	0	0	2.64491419728083e-05	0	0	6.99765341066272e-05	0	0	0	0	0.00171620629111055	0	0	0	0	0	0	0	0.000217727953660418	0	0	0	0	0	0	0.000119929280784864	0	0	0.0118824914474133	0	0	0	0	0	0	9.30600494716609e-05	0	0	0	0	2.41394891521023e-05	0.00134039644265487	0	0	0	0.11591979995437	0	0.000264063658414471	0	0	0	0	0	0	0
MS00215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46552446131705e-05	0	0	0	0	0	0	0	0.00126293972640626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45685221374133e-05	0	0	0	0	0	0
MS00217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74793898856837e-05	0	0
MS00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684229214501681	0	0	0	0	0	0
MS00221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00223	0	0	0	0	0	0	0	0	0	0.000380217085304603	0	0	0	0	0	0	0	0	0.000975637767662903	0	0	0	0	0	0	0	1.75883795314387e-05	0	0	0	0	0	0	0	0	0.000937192372780458	0	0	0	0	0	0.000142921277733749	0	0	0	0	0	0	0	0	0	0	0	1.47103784157975e-05	0	0	0.0048134681837817	0	0	0	0	0	0	5.52619936861507e-05	0.000106688014445191	0	0	0	0	0	0	0	0.0163875122508434	0	0	0	0	0	0	0	0	0.0100525988618469	0	0	0	0	0.000143242334197672	0	0	0	0	0	0	0	0	0	0	0
MS00224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09990757999547e-05	0	0	0	0	0	0	0	5.23157871352193e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.797144919702e-05	0	0	0	0	0	0	0	6.3323339425197e-05	0	0	0	0	0	0	0	0	0	4.04058536259561e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63680659683671e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.68896368736258e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032722507670726	0	0	0	0	0	0	0.000123953061493437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7667809075066e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95992765615437e-05	0.000222295309697124	0	0	0	0	0.000118040293166095	0	0	0	0	0	0	0
MS00232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220387107130082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80500082468683e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05342249467317e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25066794005325e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70741308673346e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011543809657513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00190738360314062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272045259831522	0	0	0	0	0	0	0	0	0	0	0
MS00239	0	0	0	0	0	0	0.00375713044954605	0	0	0	0	0.00014715050834449	0	0	0	0.000605709950149865	0.00625021843870007	0	0	0	0	0	0	0	0	0	0	0	0.00642086434208404	0	0	0	0	0	0	0	0.00185855150741056	0	0.0347507797603619	0.000495124955040332	0	0.0014517332655627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4828888360146e-05	0	0	0	0	0	0	0	0	0	0	0	7.96671133188023e-05	0	0	0	0.000159093974660146	0	0	0	0	0.012630647816734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312606513919706	0	0
