103_12M	105_12M	10_12M	128_12M	12_12M	130_12M	133_12M	137_12M	150_12M	157_12M	172_12M	179_12M	180_12M	181_12M	184_12M	18_12M	195_12M	1_12M	201_12M	203_12M	224_12M	229_12M	238_12M	240_12M	241_12M	244_12M	256_12M	258_12M	263_12M	265_12M	268_12M	26_12M	272_12M	274_12M	275_12M	276_12M	281_12M	282_12M	332_12M	335_12M	338_12M	341_12M	343_12M	345_12M	350_12M	367_12M	377_12M	383_12M	385_12M	387_12M	38_12M	397_12M	39_12M	42_12M	45_12M	503_12M	504_12M	507_12M	511_12M	51_12M	521_12M	526_12M	527_12M	532_12M	536_12M	53_12M	544_12M	546_12M	549_12M	560_12M	565_12M	567_12M	570_12M	572_12M	577_12M	582_12M	585_12M	587_12M	589_12M	590_12M	591_12M	598_12M	599_12M	608_12M	615_12M	622_12M	624_12M	626_12M	633_12M	635_12M	637_12M	640_12M	70_12M	78_12M	7_12M	82_12M	87_12M	9_12M
MN00267	0	0.000688495189889799	0.000438987001515758	0	0	0	0.000208860146354718	0	0	0	0	0.000383559943258334	0	0	0.000130931830356933	0	0	0	0	0	0.000477218617791502	0.000102135286516016	0	0	0	0	0	0.000948491668129003	0	0	0.000336388179539757	0	0	0.00706823150130864	0	0.000200880483233436	0	0	0	0	0.00021255699214112	0	0	0	0	0.000465798599904519	0	0.000275611674321211	0	0	0	0	8.70665527816473e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00317258487012346	0	0	0	0	0	0	0	0	0	0	0	0	0.000150726402861938	0	0	0	0.000432397726451864	0	0.000749576816169109	0.00126306989830226	0	0	0	0.000183499127990846	0.000354328443162497	0	0.000125495813303824	0	0
MN00268	0	0.0109259011965584	0.00274748660481198	0.00219178991431104	0	0	0.00324263151911149	0.0203283661601592	0	0	0.000998516608002167	0.01710292888583	0.016991345360761	1.89164902207367e-05	0.00192452260790635	0	0.0138776886057792	3.85742474831224e-05	0.000885621822975295	0	2.80541058395236e-05	0	0.00261099544111032	0	0.000381593724505587	0	0	0	0.00049513600221578	0	0.0102278669529633	0	0.0121545629977298	0.000102729646901951	0	0.00229607866942406	0.00797156673783501	0	0.0283725639674306	0.000402890975734457	0.00449760292419411	0.0120532799697638	0.00017450528780703	0.000601827266631632	0.00165924561419645	0	0	0.00018977632586719	2.68608627750214e-05	0.000757110785479147	0.00122820165263994	0.00301460704709784	0.000295052052302216	0.00463177386314051	0	0.00477594368265822	0	0	0.00765816063872025	0.000234463491862087	0.00018597552204711	0.00627061200401702	0	0	0.00237713563039753	0	0	4.08022765814498e-05	0	0	0	0	0	0.00169669519915202	0.00020510170933574	0	0.00901620799851477	0	0.0161167967561422	0	0	0	0.00404945226740571	0	0.000775477757663355	0	0	4.66871169212025e-05	0	0.000529068554970937	1.5507278150001e-05	4.25136049075132e-05	1.48393430102153e-05	0.000287231994802559	0	0	0.000279598262168814	0
MN00269	0.0024155525421247	0	0.0189628745835963	0.0213861864961134	0	0.000110376786175667	2.81595886722635e-05	2.57610789874495e-05	0	0	0	3.01644777145684e-05	0	0	0	1.54564731069637e-05	0.000105274241621851	0	4.56352428122827e-05	0	0	0	0	0	0.0691388564811736	6.81417799386506e-05	0	0	0.000596652742541454	0	2.85542313187096e-05	0.00141218545086638	6.86458816728884e-05	8.2067230339261e-05	8.61237458834779e-05	0.0352072459663292	0	0	0.0108785039335817	0	2.40014007690014e-05	0	0	0	0.000370877215112896	0	0	0.000176250848651656	0	3.48290067405454e-05	3.72163377936988e-05	0.00829291645448998	0.0102649891481338	0.0533820103321226	0.0249798321727112	0.000223399454698172	0	0.000107139548558112	0	0.000330845745276407	0	0	7.63144615828296e-05	0	0	0	0.0131476010255708	1.51919526507902e-05	7.74114103073144e-05	0	0	0	9.02804821445748e-05	0	0.00873435200774562	0	0.000146114544069775	0	3.69087133910948e-05	0	0	0	0.00080351780873355	0.000322391497651822	0.0870856928209782	0	0.00064504033260805	0.000745664185126602	0	0.0303075132847495	0.00127447468492052	3.63860668198523e-05	0	0	0.000959296204541588	0	0.000154106471930615	0
MN00270	0	0	0.0415230115041953	0.0231036735400964	0	0	0.118466098624363	0.00829810395330877	0	0	0.132952031819847	0	0	0.00184243019683483	0.0151942899091966	0	0.000532765970527633	0	0	0	0	0	0	0.0757149016338431	0.00045166737750164	0	0	0.0582490417987166	0.000526034165413517	0.0130821500440484	0.0214834446852178	0.0444603552984409	0	0.000306484446302138	0	0	0	0	0.0386051197171406	0	0.00022963546987652	0.00657369714485204	0	0	0	0.0281297226928059	0	0	0	0	0	0	0.00992292067703109	0.0164129164549321	0	0.0472675862848207	0.030016499858876	0	0	0	0	0	0	0	0	0	0.0339085532227721	0	0	0	0.00078278876498302	0	0.000220872658085193	0.0620964300466428	0.000255517385034835	0.0454700232561104	0.0051739788635634	0.000197565358355254	0	0	0	0.00135232455619674	0.00142219298312431	0	0	0	0	9.98680546681086e-05	0.000976752072464086	0	0.023476752221776	0	0	3.03225267906192e-05	0.00541165849823051	0	0.000211775280230756	0
MN00271	0	5.20929471754891e-05	0	0	0	0	0	0.00347643676144833	0	0	0	0	6.02132662099102e-05	4.57751870302931e-05	0	0	3.44553651522003e-05	0	0	0	0	0	0	0.00066029199606383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162515380883276	0	0	0	0	0.000146982672355125	0	0.000170411202302996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000374646551059598	0.00115556948512637	0	0	0	0	0.000305095279018677	0	0	0	0	0	0	0	0	0
MN00272	0	0	0	1.16712130071743e-05	0	0	0	3.93463606490902e-05	0	0	0	0	0	6.82338826810054e-05	0	0	2.84973126763299e-05	2.31815873056464e-05	0	0	0	0	0	0	4.72709983550461e-05	0.00018029572205247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70731625777401e-05	0	0	0	0	0	0	0	0	0.000144745437865168	0	0	0	0	0	0	1.24832980100045e-05	0	9.17172748213714e-05	0.0110515676018882	0	0	7.52442670974547e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20579617310912e-05	0	0	0	0	0	0	0
MN00273	0.000134641858500593	0	0	0	0	0	0	0	0	0	0.00024087360244087	0	0	0	0.00545825462637042	0	0	0	0	0	0	0	0	0	0	7.313324289954e-05	0	0	0.000140313639910904	0	0	0.00144586903249014	0	0	0	0	0	0	0	0	4.5490671047651e-05	0	0	0	0	5.70120026977385e-05	0	0	0	0	0	0	0	3.71026395414493e-05	0	0.000732895240873606	0	0	0	0	0	0	0	0	0	0	5.62249470469322e-05	0	0	0	0	0	0	0	0.000555590556403292	0	5.49140155485779e-05	0	0	0	0	0	7.67563869253265e-05	0	0	0	0	0	0	0	0	0	0	0.000146455323171077	0	0	0	0
MN00274	0	0	0	0	0	0	0	0	0	0	0	0.000979506797542754	0	0	0.0305858449779535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93390171433366e-05	0	0	0	0	2.26113048971485e-05	0	0	0.00453808537341622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221911866822214	0	0	0	0	0	0	0	9.29814105924635e-05	0.00244119261951905	0	0	0	0	0	0	0	0.00246836875791023	0	0	0	0	0	0	0	0	0	0	0	0.000102345299038051	0
MN00275	0	0	5.60948004469553e-05	0	0	0	0.000132112632012822	0	0	0	0	0	0	0	0.000231182952876632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5662864929153e-05	0	0	0	0	0.000503345608158543	0	0	0	0	0	0.000145270282692835	0	0	0	0.00123496126267075	0	0.00154245013093961	0	0	0.000286571611936342	0	0	0	0	0	0	0	0.000129771127765284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217940221855649	0	1.81902692297823e-05	0	0	0	4.4625487343924e-05	0	0	0	0	0	0	0.00799558212320711	4.24258458320101e-05	0	0	0	0	0.00117915734074388	4.76501636253088e-05	0
MN00276	0	0	0	7.1628920458117e-05	0	0	0.003474738893313	0	0	0	0	0	0	0	0	0	0	0	0.000511088449950898	0	0	0	0	0	0	0	0	0	0.000450249666870708	0	0	0	0	0	0	0	0	0	0.00294245095803082	0	0	0	0	0	3.59160137919684e-05	0	0	0	0	0	0.000728366790489742	0.00114878061875908	6.9960595479579e-05	0.000189964140372883	0.00179268682756149	0	0	0	0	0	0	0	0	0	0.000982135239174105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00857857329087429	0	0	2.21187942887149e-05	0.000878443528180819	0	0.000575629341497119	0	0	2.43186394908419e-05	0.000768197304379081	2.8423548023415e-05	0	0	1.28056976271162e-05	8.29329977503611e-05	0	0	0	0
MN00277	0	0	8.01587445191375e-05	0	0	0	0.000282267086985624	0	0	0	0	0	0	0	0.000174181898014643	0	0	0	0.00119083018276064	0	0	0	0	0	0	0.000118230894015252	0.000393155145490748	0	0	0	0.000521548714347421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122451636622674	0	0.000571335016132143	1.51845787043705e-05	0	0	0	0	0.000150658040314827	0	0	0	0	0	0	0	7.86663070938305e-05	0	0	0.000531941732765103	0	7.98432433620576e-05	0	0	0	0	0	0	2.61453065326985e-05	0	0	0	0	0	0	0.000162852196433752	0	0	0	0	0	0	0	0	0	0	0	0
MN00278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36226164873231e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128232177349733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000571725164633364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00280	0	0	0.00109818127692791	0	0	0	0	0	0	0	0	0	0	0	0.0198015082619037	0	0.0901234316275808	0	4.18363847883871e-05	0	0	0	0	0	0	0	0	0.00400863308464425	0	0	0.0140185747657947	0	0	0	0	5.94985138569916e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000787798669927664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426558144327856	0	0	0	0.0185774554315623	0	0.0291486183820688	0	0	0	0	0	0	0	0	0	0	0	0.000103057188828071	0	0	0	0	0	0	0	0	0
MN00281	0	0	0	0.000732676245687193	0	0	8.53289719140405e-05	1.87634785862908e-05	1.64407225420234e-05	0	0	0	0	1.89831950545647e-05	0.000432853898753962	0	0	6.57683143405787e-05	0	0	0	2.00153822590593e-05	0	0	0	3.39998314398683e-05	0	3.15829597311592e-05	0.0288164092606683	0	1.34216478129804e-05	0	0	0	0	4.52115114626065e-05	0	0	0	0	0	0	0	3.30535947127146e-05	0	0	0	0.000208415096490847	0	0	0	0	2.66126724571006e-05	0	0	0	0	0	3.98303486099841e-05	2.34587878370176e-05	0	0	0	0	0	0	0.00010996551710758	6.30574498650934e-05	0	3.15671917759828e-05	0	0	0	0	3.92634231304022e-05	0	1.73826880011918e-05	3.63561903659382e-05	7.81081069505966e-05	0	7.34601542423754e-06	0	0	0	0	0	0	9.66965318462954e-05	0	0.000242790639615582	0.001328234869726	0	0	0	0	3.81075762355484e-05	1.53910858194667e-05	0
MN00282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145686489782316	0	0	0	0	0	0	0	0	0	3.08136276339516e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56796055748369e-05	0	0	0	0	0	0.0255784410623009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00283	0	3.59786106866374e-05	3.03298053428744e-05	0.000149905246942014	0	0	0	0	0	3.18302780974667e-05	0	0	0	0	0	5.99376711410879e-05	0	6.81933651051212e-05	0	0	0	0	0	0	1.71026356752876e-05	5.32909473257764e-05	4.44558141803654e-05	0	0	0	0.00208675744950377	0	0	0	0	0.000112429182672355	0.000181369264766476	0	0	0	0	0.0113352053685467	0	0	0	0.000108688503077706	0	0.000349609135645717	0	0.000174984484116521	0.00249542070289382	0	0	3.8913998372215e-05	0	0	1.63764669862674e-05	0	0	0	0	2.87868690834553e-05	1.66154694220991e-05	0	0	0	3.81489190765045e-05	0	0	0	3.32840368865434e-05	0	0	0	0	0	2.58240967823918e-05	0	0	0	3.34504223297012e-05	0	0	0	0	0.000441647499411139	6.32053499130075e-05	7.96080272559254e-05	0	0	0	5.48713059675467e-05	0	3.45487668807184e-05	0	0	2.55331503510426e-05	5.73845087024822e-05
MN00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44088906210773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00548231108872535	0	0	0.000904920909663892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322116972731016	0	0	0	4.19512985401981e-05	0.000143633546501584	0	5.4878031313658e-05	0	0	0	0.000260578565953324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144417155566748	0	0	0	0	0	0.00044800556952372	0	0	0.000123291836246151	0	0.0216462656704841	0	0
MN00285	0	0	0.000308779150979678	0.000329342119410162	0	0	0.0446251217630948	0	0	1.18822908103819e-05	0.000968434123846057	0	0	0.000100657581526962	0.00260048673610402	0	0	0	0	0	0	0	0	0	0	0.000206430117660446	0	6.27730663372836e-05	0.000520684441019002	0	0	0.0381830139722977	0	0	0	0	0	0	0	0	0.00191630383456308	5.14029819568559e-05	0	0.0368588116995105	0	0.000343056556301423	0	0	0.000204598395787806	0	0	2.72860315912942e-05	0	0	0	0.000291642893820402	0	0	0	0	0	0	0	0	0.000205817802562872	0	0.00098258235030442	0	1.85736165236709e-05	0.000321350597973064	0	0	0	0	5.06464260461356e-05	0	0	3.1642874496183e-05	0	0	0	0	0.000154976302037863	0	0	0	6.46946586332327e-05	0	0	0.000265627161728131	0	0	0	0	0	0	0	0
MN00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4936606894182e-05	0	0	0	0	0	0	0	0	0	0	0.0881498940409983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279774601121268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.550467917201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00287	0	0	0.000903083755567093	0.0385909645034688	0.000188509797285392	0	0	0	0	0	0	0	0	0	0.000965207134165254	0	0	0	0.00232824175054971	0	0	0	0	0	0	0	0	0	0.0255126827554085	0.0064538460443531	0	0.0194527171242912	0.022827242538074	2.35999581488333e-05	0	0.00351356753244792	0	0.000452185835527236	0.0040045538255034	0	9.54327968342674e-05	0	0	0	0	0	0	0	0.000280665890152521	0.00098130151302421	0	0	0	0.127592804027999	0	0	0.0133015829047243	0	0	0	0	0	0	1.98324564655651e-05	0	0	0.040249825059359	0	0	0	0	0	0	0	0	0	0	0	0.00098920604339293	0	0	0	0.0187162458506763	0	0.000440895780387964	0	0	9.08410983439463e-05	0	0.000161996176491612	0	0	0	0	0	0	0.000927708454440859	0
MN00288	0	0	0	1.19935300602146e-05	0	0	0	0	0.000831981581907408	0	0	0	0	0	0.00032461002580533	0.0233298043050305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182491740065815	0	0.0169570111413576	0	0	9.12525448251756e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49012422106792e-05	0	0	0	0.0297489137321188	0	0	0	1.89764998442318e-05	0	0.0337481838739415	0.00181368808510579	0	0	0.000359382535597809	0	0	0	0	0	0	0	0	0	0	0.010858503107747	0	0.000521675057596511	0.000109721376694333	0	0	0	9.13045483463415e-05	0	0	0	0	0.0148272708504045	0
MN00289	0	0	3.69601661806946e-05	0	0	0	0	0	0	0	0	0	0	0	0.000193800469451679	0	0	0	0	0	0	0	0	0	0	0.00318601796945463	0	0	0.000121614365405256	0	0	0	0	0	0	4.63399682026968e-05	0	0	0	0	0	0	0	0	9.91868243972804e-05	2.63969001444727e-05	0	0	2.19585863227393e-05	0	0	0	0.00011963476170999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0410459044684587	0	0	0	0	0	0	0	0.00301989520688847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12635098202735e-05	0	0.000594970963738539	0.000129469436550223	0	0	0	0
MN00290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86579040351137e-05	0	0	0	0.000338835122037601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0422910556763676	0	0	0	0	0	0	1.44452722398059e-05	0	0	0.000253279513623147	0	0	0.00180295207924645	0
MN00291	0	0	2.16325063090524e-05	2.46887393819611e-05	0	0	4.16544557298148e-05	2.89324773473171e-05	0	0	2.60083372234593e-05	0	0	0	1.75104744501118e-05	0	0	0	0	0	0	0	0	0	0	3.27365634454919e-05	0	0	3.14866064249585e-05	0	0	0	0	2.24394575828668e-05	6.02368382841962e-05	0	0	0	0	0	0.00013728986792458	0	0	0	0	0	0	0	6.07587248576331e-05	0	0	0	0.00010096271613711	0	0	0.0100841458836145	0.000177999940986222	0	0	0	0	4.49388408194109e-05	0	0	3.02728813595095e-05	0	0	0	0	0.000107027899472797	0	0	0	0	0	0	0	1.59769238708337e-05	0	0	7.79820547459454e-06	0	0	0	4.40658122462066e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00292	0.000176374745665938	7.45291472402584e-05	2.16089180149314e-05	9.64298246645269e-05	0	0	5.93589621804297e-05	2.18684499761395e-05	0	0	0.000107014543635601	3.40862552480576e-05	5.07497104455087e-05	0.000131784204463266	1.65791629065403e-05	0	3.16400200738934e-05	2.13216588888408e-05	0	0	0	0.00907616795117789	0	0	0	0	0	0	0	0	0	0	0	0	1.61017617372863e-05	2.44359866741744e-05	0	0	0	0	0	7.82308044468731e-05	3.26849829528606e-05	4.49078581018556e-05	0	0	0	0	2.05053039882435e-05	0	4.31917419181926e-05	1.32942473204692e-05	0	0	0	1.75386824107467e-05	2.37037034679903e-05	2.42814103634481e-05	0	1.11628350921847e-05	0	0	0.000132803101815418	0	1.53865278649834e-05	5.7987943529889e-05	0.00117890682719522	0	2.25246641970456e-05	0	0	0	0	0	4.86857608757816e-05	0	2.09074652513166e-05	0.000271624016863954	0	0	3.21097510908756e-05	0	9.85006423837486e-05	7.7627830554876e-05	2.55582079421455e-05	0	0	0	0	0	0.00146088208224574	4.23216230633359e-05	0.000320577926212518	0	0	0	0	5.51720526588367e-05
MN00293	0.000602539744655201	0.000415379659250991	0.000378370601388753	0.000788833469996213	0.000152079776680065	0.000359305231144261	0.000125546907441081	0.000190473606003967	4.1693508158572e-05	0	0.000257742457494624	0.00037095975616768	0	8.83984930325339e-05	0.000220439092664503	9.47874511628862e-05	0.000358698712179979	0.000317253418823852	0.00010558128560923	0	3.56581362473544e-05	0.000342331604834479	0	0.000382833064185254	0.000121002085550732	9.90400170283244e-05	0.000856299406454855	0.000261803402876947	0.000330878593948701	0.000267982055538829	0.000155575208369837	0.00123802232833174	0.000429737535198959	0.000147649606725525	4.42522774733376e-05	0.000290341842552867	9.83575972065606e-05	8.23100994856669e-05	0.000238908707676259	0	0.000107076424580219	0.000156418021180531	0.000266849246549682	0.000518699335924174	0.000362026747111145	6.03010255219614e-05	8.19914659163474e-05	0.00020315977869478	0.000134082746505568	0.00017420030360891	0.000138856615564958	0.000114860958336021	8.39547680217724e-05	0.000398414030347371	0	0.000276074980055625	6.97367264780128e-05	0.000252135663444498	6.25593117688099e-05	0.000227120583954419	0.000284763361209575	0.000245827732758892	3.72429792337197e-05	5.90048492249498e-05	0.000272225771506811	0.000109974349118041	0.000240607317470899	0.00044063730090829	0.000137568671736607	5.51439212601344e-05	9.49636537484939e-05	0.000154961424884585	0.000140011128868109	1.82811907092749e-05	0.000106112687781865	0.000202555852661573	0.000220257793183993	0.000493829170958939	7.29824567463619e-05	0.00128976798538946	0.00180699663129445	6.65679365690851e-05	6.96575785001026e-05	0	0.000423994222400672	0.000728892960483691	0.000219557745538796	0.000216396942971607	0.000135226815289925	0.000188579321113816	4.81522417793791e-05	0.000719934593958437	0.000268587532808032	0.000317273598659249	0.000401981509627054	0.000182422254929209	0.000228100093367098	0.00037520742379268
MN00294	0.000100893183936221	0	0.000149290063856404	0.000106505437769176	3.18936826223208e-05	0	0.00185337179355783	0.00385002740881607	0	0.000451862194568773	0.000309464519116709	8.93372533265767e-05	5.23069112312739e-05	0	5.19102316116175e-05	0	5.22755445875619e-05	0	0.000269217175466465	0	0.00011210986073006	0	0.0348542639385969	0	1.91483605185244e-05	0	4.96405892995017e-05	0	0.000195125911744231	0	0.000184535752257962	4.59303066882836e-05	4.33631713746446e-05	0	0	0.000206195611460323	8.9193577484129e-05	0	0.000152105816672027	0.0397919406430877	5.3475359146669e-05	0.00505085601927729	0.00142494085129447	3.07569243796343e-05	3.70296633393195e-05	3.00217722907566e-05	0	0.00496947102267232	0.000816049410196789	2.09518264182003e-05	0.000944626193123511	2.46865369718671e-05	6.64448801005731e-05	0.000646124268614095	0	8.02736507023338e-05	0	0	0.014454207978654	7.80559776584245e-05	0.00228018776764588	6.06717624032102e-05	0	0	6.64823751708216e-05	0	0	0	0	0	0	0	0	0.00657460096470228	1.91252661788772e-05	0	0.000584041571037181	0	7.43260898843307e-05	0	0	0	0.00013507970107151	0	0.000968161544046265	0	0	0	0.000236664210601497	0.00443922218267961	0	0	0	1.5199139919455e-05	0	0	0.00269356333496455	0
MN00295	4.50978769365912e-05	0	0	9.16222342367065e-05	0	0	0.000676958657790424	0	0	0	0.000293221624184038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21876929675087e-05	0	0	8.65455569783639e-06	0	0	0	0	0	0.000510362114982447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26871379348448e-05	0	0	0.00368068159394871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52633703057398e-05	0.00104079944870274	0	0	1.4363644958505e-05	0	0	7.01069029794685e-06	0	0	0	0	0.000157957160399721	0	0	0	0	0	3.5848874707181e-05	7.52833048475713e-06	0.00332760811907093	2.33969941063302e-05	0	0	0
MN00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0401485398296376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00297	0	0	0	0.000325511833774224	0	0	0	0	0	0	0	0.00172232285229455	0	0.000516634514931131	0	6.86844812949723e-05	0	0	0	0	0	0	0	0	4.00972257801482e-05	0	0	0.000171719290771138	0	0	0	0	0	2.62545307079169e-05	0	0.00280386737283969	0	0	0	0	2.86147525723371e-05	0	0	0.000119673350618583	0.000157078410690992	0.011393461173465	0	0.0163524186582651	0	0	4.49759061473891e-05	0	2.12840131873159e-05	0	0	7.22508686352452e-05	0	0	0.00016346464776257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38048391547418e-05	0	0	0	3.679966644913e-05	0.00017677786330208	0	0	0.000175668275478668	0	0	0.000151614837661759	0	0.00597657816960201	0.000267453920372442	0.00101798552112537	0	0.000160602943665848	0	0.0164878023933941	0	0
MN00298	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0308171593494455	1.27761191307161e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56064657222611e-05	6.86270886712228e-05	0	1.73406154628674e-05	0	0	0	0	0	1.73566236103233e-05	0	2.51784749695435e-05	5.91774208576508e-05	0	2.42661880973867e-05	0	0	0	0	0	0	0	0	1.75494886092505e-05	0	0	0	0	0	0	0	0	0	0.0747982086592637	0	0	0	0	0	0	0	0	0	0	0	2.20654348891429e-05	0	0	0	0	0	0	0	0	0	5.42574266261221e-05	0	0	0	0	0	0	0	0.000148096494355915	0	0
MN00299	0	0	0	3.53914530229026e-05	8.09455026073781e-05	0	0	0	0.000518305639748799	0	6.67078162994958e-05	2.66460401605929e-05	0	0	0	3.55209268899487e-05	0.000249666362583738	3.74994236088517e-05	0	0	0	5.35502867660542e-05	0	0	0	0	0	2.52060104345214e-05	2.55104065534699e-05	0	0	0	0	0	0	0	0.00171344150286649	0	3.41227808866303e-05	0	0	0	0	0	0	0	5.80675170495664e-05	0	3.34621271039484e-05	0	0	0	0	0	0.000798128889000883	1.41855308197265e-05	5.08630735278962e-05	0	0	0	0	7.25988972334978e-05	0	0.00173069241321563	0	0	0.000177535611589674	0.00039324030858102	0	0	0	0	0.000103415344680156	0	2.60432386964e-05	0	0	0	0	0.000209190967234008	0.00186767155246047	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61811674872564e-05	0	0.000630119941434436	0
MN00300	0	0.000238860773954555	0.000219470551961506	0.000164758473361318	0.0114941841395043	0	0.000319502157041458	0.000109241424299934	0	0	0.000383493293016483	0	0	0.000305013914024372	3.7012649940995e-05	0.000243274275474528	0.00507156013255851	0	0	0	0	0	0	0	0	0	0	0	0.000288554504168083	0	0	0.00188579204031257	0.000483215325096076	0	0	0.00065689136352517	0	0	0	0	0.000110705408606288	0.00208069176552948	0	0.000168616155190131	0.00027294144674228	0	0	0.00197735543962103	0.000266464663157204	0.000213620898672865	0	0	0.000198609859007626	0.000249368059654394	0	0	0	0.0138645790646863	0	0	0.00131577023654125	0	9.54163635309451e-05	0	6.5259632915359e-05	0.00136723989132803	0.00129040126199487	0.000116131032257839	0.000189927343605818	0	0.00100015799978958	0	0	0	0	0	0.0004328789008313	0	0	0	0	0	0	0	0.000229298445474963	0.000579755571910375	0.000652546711207812	0.000246500626588988	0	0	6.32159957812019e-05	0	0.000145985200945005	0.000153635445781633	0	0.000613185097595179	0	0.00281451547508411
MN00301	0	0	0	0	0	0	0	0	0.000358474160787097	0	1.75581594315788e-05	0	0.000168067432325955	0	0	0.0261148701409293	0	0.0239684160063249	0	0	0	0	0	0	0	0	0.0227431882575511	0	0	0	0	0	0	0	1.88734434700242e-05	0	0	0	0	0	0	3.74993311212479e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16252171589556e-05	0	1.52412699408821e-05	0	0	0.0183534313922471	0	0	0	0	0	0	0	0	7.10150866268129e-05	0	0	6.27404367854616e-05	0	0	0	0	6.06450645207844e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.72965271226236e-05	0	1.93768437411317e-05	0	0	2.64887848100832e-05	0	0
